id_str,tweet_url,created_at,text,lang,retweet_count,screen_name,in_reply_to_screen_name,in_reply_to_status_id,user_mention,hashtags,query,url,media,lat,lng
449116239324258304,https://twitter.com/IrishResearch/status/449116239324258304,2014-03-27 09:30:30+00:00,RT @resdatall: IRC poster winner at #RDAPlenary Eavan O'Dochartaigh - NUI Galway - Heterogeneous Defrosting the Data .. congratulations,en,3,IrishResearch,,,resdatall,#rdaplenary,#rdaplenary,,,,
449116496380579840,https://twitter.com/simonhodson99/status/449116496380579840,2014-03-27 09:31:31+00:00,"Hey: Study Pepe et. al on data sharing, archiving and sustainability of data links in astronomy https://t.co/93B81p0i78 #rdaplenary",en,5,simonhodson99,,,,#rdaplenary,#rdaplenary,https://authorea.com/users/3/articles/288/_show_article,,,
449116553737699328,https://twitter.com/biosharing/status/449116553737699328,2014-03-27 09:31:45+00:00,"#RDAPlenary - Tony Hey: need 4 tools 2 support data life cycles; not all sciences have luxury/funds to develop them, hence excel popularity",en,3,biosharing,,,,#rdaplenary,#rdaplenary,,,,
449116557583847425,https://twitter.com/jtedds/status/449116557583847425,2014-03-27 09:31:46+00:00,"#RDAplenary Astrophysics Data System @adsabs described as state of the art. NB mostly results tables, catalogues not underlying datasets",en,1,jtedds,,,adsabs,#rdaplenary,#rdaplenary,,,,
449116564655448064,https://twitter.com/vprot/status/449116564655448064,2014-03-27 09:31:47+00:00,RT @datacite: #RDAplenary @DataCite will become an organisational affiliate of #RDA. MoU signed yesterday. http://t.co/DekNuIKvu6 http://t.…,en,12,vprot,,,datacite,#rdaplenary,#rdaplenary,http://www.datacite.org/node/117,https://pbs.twimg.com/media/BjuOQ7xCUAAA8cw.jpg,,
449116603528257536,https://twitter.com/Holo_08/status/449116603528257536,2014-03-27 09:31:57+00:00,"RT @simonhodson99: Hey: Study Pepe et. al on data sharing, archiving and sustainability of data links in astronomy https://t.co/93B81p0i78 …",en,5,Holo_08,,,simonhodson99,#rdaplenary,#rdaplenary,https://authorea.com/users/3/articles/288/_show_article,,,
449116616740323328,https://twitter.com/rnl_s/status/449116616740323328,2014-03-27 09:32:00+00:00,Tony Hey worries whether storing much long-tail data in Excel is really sustainable - how do you preserve it #rdaplenary,en,1,rnl_s,,,,#rdaplenary,#rdaplenary,,,,
449116633278476288,https://twitter.com/nickynicolson/status/449116633278476288,2014-03-27 09:32:04+00:00,Hey acknowledges that lots of valuable data still in excel - we need tools for whole data lifecycle #RDAPlenary,en,0,nickynicolson,,,,#rdaplenary,#rdaplenary,,,,
449116655818252288,https://twitter.com/oui_ui/status/449116655818252288,2014-03-27 09:32:09+00:00,"RT @simonhodson99: Hey: Study Pepe et. al on data sharing, archiving and sustainability of data links in astronomy https://t.co/93B81p0i78 …",en,5,oui_ui,,,simonhodson99,#rdaplenary,#rdaplenary,https://authorea.com/users/3/articles/288/_show_article,,,
449116690459017216,https://twitter.com/mercecrosas/status/449116690459017216,2014-03-27 09:32:17+00:00,RT @resdatall: Tony Hey commending our Panel Speaker @mercecrosas and Dataverse #RDAPlenary,en,1,mercecrosas,,,resdatall,#rdaplenary,#rdaplenary,,,,
449116687791816704,https://twitter.com/resdatall/status/449116687791816704,2014-03-27 09:32:17+00:00,"RT @biosharing: #RDAPlenary - Tony Hey: need 4 tools 2 support data life cycles; not all sciences have luxury/funds to develop them, hence …",en,3,resdatall,,,biosharing,#rdaplenary,#rdaplenary,,,,
449116762811154432,https://twitter.com/Repositorian/status/449116762811154432,2014-03-27 09:32:35+00:00,"RT @biosharing: #RDAPlenary - Tony Hey: need 4 tools 2 support data life cycles; not all sciences have luxury/funds to develop them, hence …",en,3,Repositorian,,,biosharing,#rdaplenary,#rdaplenary,,,,
449116782113329152,https://twitter.com/rwwh/status/449116782113329152,2014-03-27 09:32:39+00:00,"Tony Hey: 44% of www data references from astronomy in 2001 had decayed in 2011. Will open data be better, @philarcher1? #RDAPlenary",en,4,rwwh,,,philarcher1,#rdaplenary,#rdaplenary,,,,
449116789130014721,https://twitter.com/John_Milner/status/449116789130014721,2014-03-27 09:32:41+00:00,"Worth following #RDAPlenary  for a heart warming view of the continuing progress on data curation and open access, needs more infrastructure",en,0,John_Milner,,,,#rdaplenary,#rdaplenary,,,,
449116802321502209,https://twitter.com/nickynicolson/status/449116802321502209,2014-03-27 09:32:44+00:00,"RT @biosharing: #RDAPlenary - Tony Hey: need 4 tools 2 support data life cycles; not all sciences have luxury/funds to develop them, hence …",en,3,nickynicolson,,,biosharing,#rdaplenary,#rdaplenary,,,,
449116851763970048,https://twitter.com/AnnemiekvdKuil/status/449116851763970048,2014-03-27 09:32:56+00:00,RT @rnl_s: Tony Hey worries whether storing much long-tail data in Excel is really sustainable - how do you preserve it #rdaplenary,en,1,AnnemiekvdKuil,,,rnl_s,#rdaplenary,#rdaplenary,,,,
449116868813795328,https://twitter.com/jtedds/status/449116868813795328,2014-03-27 09:33:00+00:00,"MT @simonhodson99 Hey: Pepe+ on data sharing, archiving, sustainability of data links in astronomy https://t.co/rBtthCpUX9 #rdaplenary #RCUK",en,2,jtedds,,,simonhodson99,#rdaplenary,#rdaplenary,https://authorea.com/users/3/articles/288/_show_article,,,
449116891303657472,https://twitter.com/nickynicolson/status/449116891303657472,2014-03-27 09:33:05+00:00,"RT @rwwh: Tony Hey: 44% of www data references from astronomy in 2001 had decayed in 2011. Will open data be better, @philarcher1? #RDAPlen…",en,4,nickynicolson,,,rwwh,#rdaplenary,#rdaplenary,,,,
449116888451518464,https://twitter.com/biosharing/status/449116888451518464,2014-03-27 09:33:05+00:00,#RDAPlenary - Tony Hey: but despite its popularity will excel be sustainable in 10 years from now? Tools' developers is your time to shine!,en,0,biosharing,,,,#rdaplenary,#rdaplenary,,,,
449116978922659840,https://twitter.com/Le_GFII/status/449116978922659840,2014-03-27 09:33:26+00:00,RT @Holo_08: #RDAPlenary Tony Hey introduces ODATA http://t.co/Xhy5b3uVSL a standardized protocol for creating and consuming data APIs.,en,7,Le_GFII,,,Holo_08,#rdaplenary,#rdaplenary,http://www.odata.org/,,,
449116987667804160,https://twitter.com/resdatall/status/449116987667804160,2014-03-27 09:33:28+00:00,Tony Hey - the big question of what data you should preserve #RDAPlenary - hard questions - and we can only find out we were wrong,en,1,resdatall,,,,#rdaplenary,#rdaplenary,,,,
449117091535540224,https://twitter.com/biosharing/status/449117091535540224,2014-03-27 09:33:53+00:00,"RT @jtedds: MT @simonhodson99 Hey: Pepe+ on data sharing, archiving, sustainability of data links in astronomy https://t.co/rBtthCpUX9 #rda…",en,2,biosharing,,,jtedds,#rdaplenary,#rdaplenary,https://authorea.com/users/3/articles/288/_show_article,,,
449117235584720896,https://twitter.com/resdatall/status/449117235584720896,2014-03-27 09:34:27+00:00,"RT @rwwh: Tony Hey: 44% of www data references from astronomy in 2001 had decayed in 2011. Will open data be better, @philarcher1? #RDAPlen…",en,4,resdatall,,,rwwh,#rdaplenary,#rdaplenary,,,,
449117303284977664,https://twitter.com/resdatall/status/449117303284977664,2014-03-27 09:34:43+00:00,"RT @jtedds: MT @simonhodson99 Hey: Pepe+ on data sharing, archiving, sustainability of data links in astronomy https://t.co/rBtthCpUX9 #rda…",en,2,resdatall,,,jtedds,#rdaplenary,#rdaplenary,https://authorea.com/users/3/articles/288/_show_article,,,
449117319735033856,https://twitter.com/Holo_08/status/449117319735033856,2014-03-27 09:34:47+00:00,"#RDAPlenary Tony Heys cites the http://t.co/p2GyIwMs7u data driven science, Jim Gray",en,3,Holo_08,,,,#rdaplenary,#rdaplenary,http://fourthparadigm.org,,,
449117349522997248,https://twitter.com/John_Milner/status/449117349522997248,2014-03-27 09:34:55+00:00,"RT @rwwh: Tony Hey: 44% of www data references from astronomy in 2001 had decayed in 2011. Will open data be better, @philarcher1? #RDAPlen…",en,4,John_Milner,,,rwwh,#rdaplenary,#rdaplenary,,,,
449117483912658945,https://twitter.com/atreloar/status/449117483912658945,2014-03-27 09:35:27+00:00,Hey: Now showing a video of an apparently primary-school researcher using MS tools to analyse wheat yields under climate change #RDAPlenary,en,3,atreloar,,,,#rdaplenary,#rdaplenary,,,,
449117514732425216,https://twitter.com/amir_at_ands/status/449117514732425216,2014-03-27 09:35:34+00:00,"From data to decision: problem, data, model, analysis, more data, and finally discovery #RDAPlenary",en,0,amir_at_ands,,,,#rdaplenary,#rdaplenary,,,,
449117569157693440,https://twitter.com/openmicroscopy/status/449117569157693440,2014-03-27 09:35:47+00:00,RT @resdatall: Curated version of #RDAPlenary tweets at http://t.co/4cxCXh6AEu http://t.co/1jsba8F6EC,en,6,openmicroscopy,,,resdatall,#rdaplenary,#rdaplenary,http://storify.com/dri_ireland/research-data-alliance-p3-day-1/,https://pbs.twimg.com/media/Bjt4IynCcAAlaHg.png,,
449117579605716992,https://twitter.com/rwwh/status/449117579605716992,2014-03-27 09:35:49+00:00,"#RDAPlenary while Tony Hey advertises Microsoft data analysis application, can I plug the Google ""making sense of data"" course running now?",en,0,rwwh,,,,#rdaplenary,#rdaplenary,,,,
449117580356485120,https://twitter.com/resdatall/status/449117580356485120,2014-03-27 09:35:50+00:00,RT @atreloar: Hey: Now showing a video of an apparently primary-school researcher using MS tools to analyse wheat yields under climate chan…,en,3,resdatall,,,atreloar,#rdaplenary,#rdaplenary,,,,
449117622073044992,https://twitter.com/biosharing/status/449117622073044992,2014-03-27 09:35:59+00:00,RT @atreloar: Hey: Now showing a video of an apparently primary-school researcher using MS tools to analyse wheat yields under climate chan…,en,3,biosharing,,,atreloar,#rdaplenary,#rdaplenary,,,,
449117627345293312,https://twitter.com/OpenDataBMC/status/449117627345293312,2014-03-27 09:36:01+00:00,"RT @simonhodson99: Hey: Study Pepe et. al on data sharing, archiving and sustainability of data links in astronomy https://t.co/93B81p0i78 …",en,5,OpenDataBMC,,,simonhodson99,#rdaplenary,#rdaplenary,https://authorea.com/users/3/articles/288/_show_article,,,
449117732534255616,https://twitter.com/atreloar/status/449117732534255616,2014-03-27 09:36:26+00:00,"Hey: More seriously, it’s a very impressive demonstration of a scientist workbench that abstracts away infrastructure complexity #RDAPlenary",en,0,atreloar,,,,#rdaplenary,#rdaplenary,,,,
449117922745933824,https://twitter.com/simonhodson99/status/449117922745933824,2014-03-27 09:37:11+00:00,.@drewpurves from Computational Science Lab at Microsoft Research Cambridge on FetchClimate tool to take data to decisions #rdaplenary,en,4,simonhodson99,,,DrewPurves,#rdaplenary,#rdaplenary,,,,
449117959848726529,https://twitter.com/biosharing/status/449117959848726529,2014-03-27 09:37:20+00:00,"#RDAPlenary - Tony Hey: fetchclimate is the tool by @MSFTResearch
shown, possible can be extended to other data types",en,0,biosharing,,,MSFTResearch,#rdaplenary,#rdaplenary,,,,
449117978639233024,https://twitter.com/resdatall/status/449117978639233024,2014-03-27 09:37:24+00:00,Tony Hey #RDAPlenary We need to do better at manipulating data,en,0,resdatall,,,,#rdaplenary,#rdaplenary,,,,
449118006980116480,https://twitter.com/vtenhunen/status/449118006980116480,2014-03-27 09:37:31+00:00,"RT @Holo_08: #RDAPlenary Tony Heys cites the http://t.co/p2GyIwMs7u data driven science, Jim Gray",en,3,vtenhunen,,,Holo_08,#rdaplenary,#rdaplenary,http://fourthparadigm.org,,,
449118037086834688,https://twitter.com/atreloar/status/449118037086834688,2014-03-27 09:37:38+00:00,"Hey: See http://t.co/9WlHkoFBwB to play with this yourself. Powered by Microsoft Azure, shareable with others. #RDAPlenary",en,5,atreloar,,,,#rdaplenary,#rdaplenary,http://bit.ly/1paCtYI,,,
449118062353342464,https://twitter.com/atreloar/status/449118062353342464,2014-03-27 09:37:44+00:00,RT @simonhodson99: .@drewpurves from Computational Science Lab at Microsoft Research Cambridge on FetchClimate tool to take data to decisio…,en,4,atreloar,,,simonhodson99,#rdaplenary,#rdaplenary,,,,
449118124559069184,https://twitter.com/Repositorian/status/449118124559069184,2014-03-27 09:37:59+00:00,RT @simonhodson99: .@drewpurves from Computational Science Lab at Microsoft Research Cambridge on FetchClimate tool to take data to decisio…,en,4,Repositorian,,,simonhodson99,#rdaplenary,#rdaplenary,,,,
449118169702338561,https://twitter.com/resdatall/status/449118169702338561,2014-03-27 09:38:10+00:00,"RT @atreloar: Hey: See http://t.co/9WlHkoFBwB to play with this yourself. Powered by Microsoft Azure, shareable with others. #RDAPlenary",en,5,resdatall,,,atreloar,#rdaplenary,#rdaplenary,http://bit.ly/1paCtYI,,,
449118172348956672,https://twitter.com/OpenDataBMC/status/449118172348956672,2014-03-27 09:38:11+00:00,UK weather data is up on Microsoft Azure to be used #RDAPlenary,en,2,OpenDataBMC,,,,#rdaplenary,#rdaplenary,,,,
449118253588426752,https://twitter.com/AnnemiekvdKuil/status/449118253588426752,2014-03-27 09:38:30+00:00,"MT @atreloar: Hey: See http://t.co/CmtJMmpXL5  to play with this yourself. Powered by Microsoft Azure, shareable with others. #RDAPlenary",en,0,AnnemiekvdKuil,,,atreloar,#rdaplenary,#rdaplenary,http://fetchclimate.cloudapp.net/,,,
449118280360689665,https://twitter.com/resdatall/status/449118280360689665,2014-03-27 09:38:36+00:00,RT @OpenDataBMC: UK weather data is up on Microsoft Azure to be used #RDAPlenary,en,2,resdatall,,,OpenDataBMC,#rdaplenary,#rdaplenary,,,,
449118325252313088,https://twitter.com/resdatall/status/449118325252313088,2014-03-27 09:38:47+00:00,"RT @Holo_08: #RDAPlenary Tony Heys cites the http://t.co/p2GyIwMs7u data driven science, Jim Gray",en,3,resdatall,,,Holo_08,#rdaplenary,#rdaplenary,http://fourthparadigm.org,,,
449118355082190848,https://twitter.com/amir_at_ands/status/449118355082190848,2014-03-27 09:38:54+00:00,"RT @atreloar: Hey: See http://t.co/9WlHkoFBwB to play with this yourself. Powered by Microsoft Azure, shareable with others. #RDAPlenary",en,5,amir_at_ands,,,atreloar,#rdaplenary,#rdaplenary,http://bit.ly/1paCtYI,,,
449118365714763776,https://twitter.com/vtenhunen/status/449118365714763776,2014-03-27 09:38:57+00:00,"RT @atreloar: Hey: See http://t.co/9WlHkoFBwB to play with this yourself. Powered by Microsoft Azure, shareable with others. #RDAPlenary",en,5,vtenhunen,,,atreloar,#rdaplenary,#rdaplenary,http://bit.ly/1paCtYI,,,
449118384744308736,https://twitter.com/resdatall/status/449118384744308736,2014-03-27 09:39:01+00:00,RT @eirgeu: Live Stream from #RDAPlenary in Dublin http://t.co/bw1UAeIKfx ^ae,en,2,resdatall,,,eirgeu,#rdaplenary,#rdaplenary,http://media.heanet.ie/live/a3774f607f4049ebb0495b8da61cd0cf#.UzPqV147vch,,,
449118420882440192,https://twitter.com/atreloar/status/449118420882440192,2014-03-27 09:39:10+00:00,Hey: Shout out to DataUp (go @carlystrasser!) in keynote. Data curation built into Excel #RDAPlenary,en,0,atreloar,,,carlystrasser,#rdaplenary,#rdaplenary,,,,
449118455208620032,https://twitter.com/simonhodson99/status/449118455208620032,2014-03-27 09:39:18+00:00,FetchClimate tool from Microsoft Research Cambridge http://t.co/P1OhAn1TOs #rdaplenary #codata #scidatacon,en,4,simonhodson99,,,,#rdaplenary,#rdaplenary,http://fetchclimate.cloudapp.net/,,,
449118472065523712,https://twitter.com/jtedds/status/449118472065523712,2014-03-27 09:39:22+00:00,Tony Hey shows off tools like FetchClimate from @MSFTResearch Researchers can move from data to models to visuals in easy steps #RDAPlenary,en,1,jtedds,,,MSFTResearch,#rdaplenary,#rdaplenary,,,,
449118533478522880,https://twitter.com/CODATANews/status/449118533478522880,2014-03-27 09:39:37+00:00,RT @simonhodson99: FetchClimate tool from Microsoft Research Cambridge http://t.co/P1OhAn1TOs #rdaplenary #codata #scidatacon,en,4,CODATANews,,,simonhodson99,#rdaplenary,#rdaplenary,http://fetchclimate.cloudapp.net/,,,
449118566781300736,https://twitter.com/SciDataCon2014/status/449118566781300736,2014-03-27 09:39:45+00:00,RT @simonhodson99: FetchClimate tool from Microsoft Research Cambridge http://t.co/P1OhAn1TOs #rdaplenary #codata #scidatacon,en,4,SciDataCon2014,,,simonhodson99,#rdaplenary,#rdaplenary,http://fetchclimate.cloudapp.net/,,,
449118587887034368,https://twitter.com/nickynicolson/status/449118587887034368,2014-03-27 09:39:50+00:00,DataUp tool - allows annotation / addition of metadata to excel spreadsheets. From DataOne project #RDAPlenary,en,1,nickynicolson,,,,#rdaplenary,#rdaplenary,,,,
449118591280230400,https://twitter.com/rnl_s/status/449118591280230400,2014-03-27 09:39:51+00:00,Tony Hey mentions @DataUpCDL for annotating and curating data stored in Excel spreadsheets http://t.co/mXgKcMqstC #RDAPlenary,en,4,rnl_s,,,DataUpCDL,#rdaplenary,#rdaplenary,http://dataup.cdlib.org/,,,
449118614684442624,https://twitter.com/DataAtCU/status/449118614684442624,2014-03-27 09:39:56+00:00,RT @simonhodson99: FetchClimate tool from Microsoft Research Cambridge http://t.co/P1OhAn1TOs #rdaplenary #codata #scidatacon,en,4,DataAtCU,,,simonhodson99,#rdaplenary,#rdaplenary,http://fetchclimate.cloudapp.net/,,,
449118650419920897,https://twitter.com/CODATANews/status/449118650419920897,2014-03-27 09:40:05+00:00,RT @simonhodson99: .@drewpurves from Computational Science Lab at Microsoft Research Cambridge on FetchClimate tool to take data to decisio…,en,4,CODATANews,,,simonhodson99,#rdaplenary,#rdaplenary,,,,
449118679113162752,https://twitter.com/biosharing/status/449118679113162752,2014-03-27 09:40:11+00:00,#RDAPlenary - Tony Hey: back 2 Excel you need tools 2 curate data in them; DataUP as curation tool; Power query new functionality; more soon,en,0,biosharing,,,,#rdaplenary,#rdaplenary,,,,
449118689238220800,https://twitter.com/SciDataCon2014/status/449118689238220800,2014-03-27 09:40:14+00:00,RT @simonhodson99: .@drewpurves from Computational Science Lab at Microsoft Research Cambridge on FetchClimate tool to take data to decisio…,en,4,SciDataCon2014,,,simonhodson99,#rdaplenary,#rdaplenary,,,,
449118741356617728,https://twitter.com/DataAtCU/status/449118741356617728,2014-03-27 09:40:26+00:00,"RT @atreloar: Hey: See http://t.co/9WlHkoFBwB to play with this yourself. Powered by Microsoft Azure, shareable with others. #RDAPlenary",en,5,DataAtCU,,,atreloar,#rdaplenary,#rdaplenary,http://bit.ly/1paCtYI,,,
449118774944620545,https://twitter.com/Holo_08/status/449118774944620545,2014-03-27 09:40:34+00:00,#RDAPlenary Another microsoft research project http://t.co/nUIMuhHNBw to manage and document tabular data,en,1,Holo_08,,,,#rdaplenary,#rdaplenary,http://dataup.cdlib.org/,,,
449118841550155776,https://twitter.com/eirgeu/status/449118841550155776,2014-03-27 09:40:50+00:00,Tony Hey at #RDAPlenary: Book published on the The Fourth Paradigm: Data-Intensive Scientific Discovery http://t.co/VUWEgR2FfR  ^ae,en,0,eirgeu,,,,#rdaplenary,#rdaplenary,http://fourthparadigm.org,,,
449118840598040576,https://twitter.com/primeurmagazine/status/449118840598040576,2014-03-27 09:40:50+00:00,Tony Hey at #RDAPlenary: Book published on the The Fourth Paradigm: Data-Intensive Scientific Discovery http://t.co/9sougZLvD3  ^ae,en,1,primeurmagazine,,,,#rdaplenary,#rdaplenary,http://fourthparadigm.org,,,
449118923300958208,https://twitter.com/NYSFoz/status/449118923300958208,2014-03-27 09:41:10+00:00,"RT @glockogirl: #RDAPlenary Tony Hey observes that 2013 was tipping point for OA Pubs (GRC, OSTP, G8 Science Ministers...)",en,1,NYSFoz,,,glockogirl,#rdaplenary,#rdaplenary,,,,
449118950031654912,https://twitter.com/amir_at_ands/status/449118950031654912,2014-03-27 09:41:16+00:00,RT @simonhodson99: FetchClimate tool from Microsoft Research Cambridge http://t.co/P1OhAn1TOs #rdaplenary #codata #scidatacon,en,4,amir_at_ands,,,simonhodson99,#rdaplenary,#rdaplenary,http://fetchclimate.cloudapp.net/,,,
449119016914014208,https://twitter.com/AnnemiekvdKuil/status/449119016914014208,2014-03-27 09:41:32+00:00,RT @rnl_s: Tony Hey mentions @DataUpCDL for annotating and curating data stored in Excel spreadsheets http://t.co/mXgKcMqstC #RDAPlenary,en,4,AnnemiekvdKuil,,,rnl_s,#rdaplenary,#rdaplenary,http://dataup.cdlib.org/,,,
449119020105482240,https://twitter.com/jtedds/status/449119020105482240,2014-03-27 09:41:33+00:00,"MT @atreloar Hey: See http://t.co/Dq9TOzrh7W to play with FetchClimate on Microsoft Azure, shareable with others. #RDAPlenary #RCUK #NERC",en,0,jtedds,,,atreloar,#rdaplenary,#rdaplenary,http://bit.ly/1paCtYI,,,
449119096366698496,https://twitter.com/OpenDataBMC/status/449119096366698496,2014-03-27 09:41:51+00:00,"Lots of tools from Microsoft and others for data: FetchClimate tool http://t.co/xhnL1aJUF1, Data Up http://t.co/vTthUce9IC #rdaplenary",en,0,OpenDataBMC,,,,#rdaplenary,#rdaplenary,http://fetchclimate.cloudapp.net/,,,
449119156785659904,https://twitter.com/Repositorian/status/449119156785659904,2014-03-27 09:42:05+00:00,Climate change=acute chilling effect on life!  MT @resdatall: Everyone agrees on the use case of weather/climate prediction! #RDAPlenary,en,0,Repositorian,,,resdatall,#rdaplenary,#rdaplenary,,,,
449119180860968960,https://twitter.com/simonhodson99/status/449119180860968960,2014-03-27 09:42:11+00:00,The Research Data Registry being developed by #ukdcc gets a mention from Tony Hey http://t.co/2gBZA0XV69 #RDAPlenary @LM_HATII,en,6,simonhodson99,,,LM_HATII,#rdaplenary 3,#rdaplenary,http://www.dcc.ac.uk/projects/research-data-registry-pilot,,,
449119251186872320,https://twitter.com/figshare/status/449119251186872320,2014-03-27 09:42:28+00:00,RT @simonhodson99: The Research Data Registry being developed by #ukdcc gets a mention from Tony Hey http://t.co/2gBZA0XV69 #RDAPlenary @LM…,en,6,figshare,,,simonhodson99,#rdaplenary 3,#rdaplenary,http://www.dcc.ac.uk/projects/research-data-registry-pilot,,,
449119292999892992,https://twitter.com/Repositorian/status/449119292999892992,2014-03-27 09:42:38+00:00,RT @datacite: #RDAplenary @DataCite will become an organisational affiliate of #RDA. MoU signed yesterday. http://t.co/DekNuIKvu6 http://t.…,en,12,Repositorian,,,datacite,#rdaplenary,#rdaplenary,http://www.datacite.org/node/117,https://pbs.twimg.com/media/BjuOQ7xCUAAA8cw.jpg,,
449119371273990144,https://twitter.com/jtedds/status/449119371273990144,2014-03-27 09:42:57+00:00,MT @rnl_s Hey mentions @DataUpCDL for annotating &amp; curating data stored in Excel spreadsheets http://t.co/jwWQbTwkFP #RDAPlenary #jiscmrd,en,0,jtedds,,,rnl_s,#rdaplenary,#rdaplenary,http://dataup.cdlib.org/,,,
449119392320995328,https://twitter.com/amir_at_ands/status/449119392320995328,2014-03-27 09:43:02+00:00,Cloud = new way of doing science #RDAPlenary,en,0,amir_at_ands,,,,#rdaplenary,#rdaplenary,,,,
449119609132969984,https://twitter.com/biosharing/status/449119609132969984,2014-03-27 09:43:53+00:00,"#RDAPlenary - Tony Hey: cloud as game changer; smartphone, tables use the power of supercomputers in the cloud; cloud-hosted repositories",en,1,biosharing,,,,#rdaplenary,#rdaplenary,,,,
449119628867162113,https://twitter.com/John_Milner/status/449119628867162113,2014-03-27 09:43:58+00:00,RT @OpenDataBMC: UK weather data is up on Microsoft Azure to be used #RDAPlenary,en,2,John_Milner,,,OpenDataBMC,#rdaplenary,#rdaplenary,,,,
449119770936635392,https://twitter.com/pennyb/status/449119770936635392,2014-03-27 09:44:32+00:00,RT @simonhodson99: The Research Data Registry being developed by #ukdcc gets a mention from Tony Hey http://t.co/2gBZA0XV69 #RDAPlenary @LM…,en,6,pennyb,,,simonhodson99,#rdaplenary 3,#rdaplenary,http://www.dcc.ac.uk/projects/research-data-registry-pilot,,,
449119793183219712,https://twitter.com/jcftang/status/449119793183219712,2014-03-27 09:44:37+00:00,"heh, we have our own private cloud for #dri #RDAPlenary",en,1,jcftang,,,,#rdaplenary,#rdaplenary,,,,
449119800946872320,https://twitter.com/resdatall/status/449119800946872320,2014-03-27 09:44:39+00:00,"Cloud is a game changer - resilience, data repositories, data marketplaces - Tony Hey asks what works, where's the trade off? #RDAPlenary",en,0,resdatall,,,,#rdaplenary,#rdaplenary,,,,
449119852280938496,https://twitter.com/resdatall/status/449119852280938496,2014-03-27 09:44:51+00:00,RT @Holo_08: #RDAPlenary Another microsoft research project http://t.co/nUIMuhHNBw to manage and document tabular data,en,1,resdatall,,,Holo_08,#rdaplenary,#rdaplenary,http://dataup.cdlib.org/,,,
449119885973790720,https://twitter.com/resdatall/status/449119885973790720,2014-03-27 09:44:59+00:00,RT @rnl_s: Tony Hey mentions @DataUpCDL for annotating and curating data stored in Excel spreadsheets http://t.co/mXgKcMqstC #RDAPlenary,en,4,resdatall,,,rnl_s,#rdaplenary,#rdaplenary,http://dataup.cdlib.org/,,,
449119891405430784,https://twitter.com/jtedds/status/449119891405430784,2014-03-27 09:45:01+00:00,MT @simonhodson99 Hey refs UK Research Data Registry being developed by @digitalcuration http://t.co/8WaKlI6wmI #RDAPlenary #RCUK #jiscmrd,en,0,jtedds,,,simonhodson99,#rdaplenary,#rdaplenary,http://www.dcc.ac.uk/projects/research-data-registry-pilot,,,
449119923819008000,https://twitter.com/resdatall/status/449119923819008000,2014-03-27 09:45:08+00:00,RT @nickynicolson: DataUp tool - allows annotation / addition of metadata to excel spreadsheets. From DataOne project #RDAPlenary,en,1,resdatall,,,nickynicolson,#rdaplenary,#rdaplenary,,,,
449120010230042624,https://twitter.com/resdatall/status/449120010230042624,2014-03-27 09:45:29+00:00,RT @simonhodson99: The Research Data Registry being developed by #ukdcc gets a mention from Tony Hey http://t.co/2gBZA0XV69 #RDAPlenary @LM…,en,6,resdatall,,,simonhodson99,#rdaplenary 3,#rdaplenary,http://www.dcc.ac.uk/projects/research-data-registry-pilot,,,
449120077095641088,https://twitter.com/resdatall/status/449120077095641088,2014-03-27 09:45:45+00:00,"RT @jcftang: heh, we have our own private cloud for #dri #RDAPlenary",en,1,resdatall,,,jcftang,#rdaplenary,#rdaplenary,,,,
449120089854730240,https://twitter.com/nickynicolson/status/449120089854730240,2014-03-27 09:45:48+00:00,CKAN available as a hosted application #RDAPlenary,en,0,nickynicolson,,,,#rdaplenary,#rdaplenary,,,,
449120097832300544,https://twitter.com/simonhodson99/status/449120097832300544,2014-03-27 09:45:50+00:00,More discussion about http://t.co/2rkmXVWyug #rdaplenary,en,0,simonhodson99,,,,#rdaplenary,#rdaplenary,http://Date-a-Scientist.com,,,
449120124411592704,https://twitter.com/resdatall/status/449120124411592704,2014-03-27 09:45:56+00:00,"RT @biosharing: #RDAPlenary - Tony Hey: cloud as game changer; smartphone, tables use the power of supercomputers in the cloud; cloud-hoste…",en,1,resdatall,,,biosharing,#rdaplenary,#rdaplenary,,,,
449120168808288256,https://twitter.com/SOS_REALLY/status/449120168808288256,2014-03-27 09:46:07+00:00,RT @natalieharrower: Wow! Impressive diversity of research areas covered by @IrishResearch awards.  #RDAPlenary,en,3,SOS_REALLY,,,natalieharrower,#rdaplenary,#rdaplenary,,,,
449120217663537152,https://twitter.com/Repositorian/status/449120217663537152,2014-03-27 09:46:18+00:00,RT @rnl_s: Tony Hey mentions @DataUpCDL for annotating and curating data stored in Excel spreadsheets http://t.co/mXgKcMqstC #RDAPlenary,en,4,Repositorian,,,rnl_s,#rdaplenary,#rdaplenary,http://dataup.cdlib.org/,,,
449120298085126144,https://twitter.com/jenniferlin15/status/449120298085126144,2014-03-27 09:46:37+00:00,RT @simonhodson99: The Research Data Registry being developed by #ukdcc gets a mention from Tony Hey http://t.co/2gBZA0XV69 #RDAPlenary @LM…,en,6,jenniferlin15,,,simonhodson99,#rdaplenary 3,#rdaplenary,http://www.dcc.ac.uk/projects/research-data-registry-pilot,,,
449120478339530752,https://twitter.com/myrmoteras/status/449120478339530752,2014-03-27 09:47:20+00:00,What is a data scientist? Different levels... #RDAPlenary,en,0,myrmoteras,,,,#rdaplenary,#rdaplenary,,,,
